lat,lon,street,colony,city,district
17.455426,78.4314471,Banjara Nagar,Banjara Nagar,Hyderabad,Telangana
17.468458,78.4320985,Bhavani Nagar,Bhavani Nagar,Hyderabad,Telangana
17.4581554,78.4513374,Fateh Nagar,Fateh Nagar,Hyderabad,Telangana
17.4706202,78.4549375,HAL Township,HAL Township,Hyderabad,Telangana
17.4743995,78.4173741,Habeeb Nagar,Habeeb Nagar,Hyderabad,Telangana
17.4685307,78.4206695,Moosapet,Moosapet,Hyderabad,Telangana
17.4579918,78.4241744,Panduranga Rao Colony,Panduranga Rao Colony,Hyderabad,Telangana
17.455125,78.4184011,Ramarao Nagar,Ramarao Nagar,Hyderabad,Telangana
17.458537,78.4199076,Rana Pratap Nagar,Rana Pratap Nagar,Hyderabad,Telangana
17.4681491,78.4242316,Sardar Patel Nagar,Sardar Patel Nagar,Hyderabad,Telangana
17.4547756,78.4517945,Shastri Nagar,Shastri Nagar,Hyderabad,Telangana
17.4762527,78.4288794,Sriram Nagar,Sriram Nagar,Hyderabad,Telangana
17.4564907,78.4770568,Bhavani Nagar,Bhavani Nagar,Hyderabad,Telangana
17.4704549,78.4796614,Dubai Gate,Dubai Gate,Hyderabad,Telangana
17.4646179,78.4616333,Ferozguda,Ferozguda,Hyderabad,Telangana
17.4608462,78.4589032,Gautham Nagar,Gautham Nagar,Hyderabad,Telangana
17.4683297,78.485153,Manovikas Nagar,Manovikas Nagar,Hyderabad,Telangana
17.4633008,78.4817011,Padmavathi Colony,Padmavathi Colony,Hyderabad,Telangana
17.4689433,78.4570047,Raju Colony,Raju Colony,Hyderabad,Telangana
17.4600978,78.4872869,Sikh Village,Sikh Village,Hyderabad,Telangana
17.4569397,78.4831446,Tar Bund,Tar Bund,Hyderabad,Telangana
17.4611306,78.4716908,Vayu Nagar,Vayu Nagar,Hyderabad,Telangana
17.4656955,78.4561104,Vinayak Nagar,Vinayak Nagar,Hyderabad,Telangana
17.4590352,78.4911624,Wahab Nagar,Wahab Nagar,Hyderabad,Telangana
17.465481,78.4939068,AWHO Colony,AWHO Colony,Hyderabad,Telangana
17.45447,78.5241102,Addagutta,Addagutta,Hyderabad,Telangana
17.4710561,78.4932292,Anjaiah Nagar,Anjaiah Nagar,Hyderabad,Telangana
17.4779843,78.5065702,Chinna Kamala,Chinna Kamala,Hyderabad,Telangana
17.4755201,78.4999208,Durga Vihar Colony,Durga Vihar Colony,Hyderabad,Telangana
17.4539263,78.527344,Gowtham Nagar,Gowtham Nagar,Hyderabad,Telangana
17.4586533,78.5019114,Kakaguda,Kakaguda,Hyderabad,Telangana
17.4556232,78.508836,Lalitha Nagar,Lalitha Nagar,Hyderabad,Telangana
17.4528643,78.5195537,Mahendra Hills,Mahendra Hills,Hyderabad,Telangana
17.4578857,78.4972315,P&T Colony,P&T Colony,Hyderabad,Telangana
17.4744091,78.503669,Pedda Kamala,Pedda Kamala,Hyderabad,Telangana
17.4747727,78.4971256,RTC Officers Colony,RTC Officers Colony,Hyderabad,Telangana
17.4721064,78.5060831,SBH Colony,SBH Colony,Hyderabad,Telangana
17.4746717,78.5069513,Tirumalagiri,Tirumalagiri,Hyderabad,Telangana
17.4577645,78.5302663,Uttam Nagar,Uttam Nagar,Hyderabad,Telangana
17.4545727,78.5045161,Vijayapuri Colony,Vijayapuri Colony,Hyderabad,Telangana
17.4551989,78.5000903,Vikrampuri,Vikrampuri,Hyderabad,Telangana
17.4591751,78.5628533,APHB Colony,APHB Colony,Hyderabad,Telangana
17.4560263,78.5586695,APIIC Colony,APIIC Colony,Hyderabad,Telangana
17.456628,78.5431747,Anand Bagh,Anand Bagh,Hyderabad,Telangana
17.4752389,78.5593213,Anupuram,Anupuram,Hyderabad,Telangana
17.4599973,78.5340922,Chanakyapuri,Chanakyapuri,Hyderabad,Telangana
17.4699446,78.5689924,DAE Colony,DAE Colony,Hyderabad,Telangana
17.4641087,78.5342394,Dayanand Nagar,Dayanand Nagar,Hyderabad,Telangana
17.4707267,78.5438685,West Deen Dayal Nagar,West Deen Dayal Nagar,Hyderabad,Telangana
17.471188,78.5595525,Gandhi Nagar,Gandhi Nagar,Hyderabad,Telangana
17.4629856,78.5413456,Ganesh Nagar,Ganesh Nagar,Hyderabad,Telangana
17.4746373,78.5542334,Geetha Nagar,Geetha Nagar,Hyderabad,Telangana
17.4704259,78.5647875,Green Hills Colony,Green Hills Colony,Hyderabad,Telangana
17.4558057,78.566932,Mangapuram Colony,Mangapuram Colony,Hyderabad,Telangana
17.4594959,78.5665115,Laxmi Nagar,Laxmi Nagar,Hyderabad,Telangana
17.4539405,78.5454873,Mirzalguda,Mirzalguda,Hyderabad,Telangana
17.470446,78.5360054,Neredmet,Neredmet,Hyderabad,Telangana
17.4580319,78.5595946,Parisrama Nagar,Parisrama Nagar,Hyderabad,Telangana
17.4573441,78.5346295,R.K. Nagar,R.K. Nagar,Hyderabad,Telangana
17.4749782,78.5376874,Ramakrishnapuram,Ramakrishnapuram,Hyderabad,Telangana
17.4665153,78.5398739,Safilguda,Safilguda,Hyderabad,Telangana
17.4667158,78.5355849,Sai Ram Nagar,Sai Ram Nagar,Hyderabad,Telangana
17.4674378,78.5424809,Santoshi Mata Colony,Santoshi Mata Colony,Hyderabad,Telangana
17.4585934,78.5467908,Anantha Saraswati Nagar,Anantha Saraswati Nagar,Hyderabad,Telangana
17.4549032,78.5393903,Vishnupuri Colony,Vishnupuri Colony,Hyderabad,Telangana
17.462147,78.5921097,BN Reddy Nagar,BN Reddy Nagar,Hyderabad,Telangana
17.4687455,78.6024858,Cherlapally,Cherlapally,Hyderabad,Telangana
17.4622925,78.6006548,EC Nagar Colony,EC Nagar Colony,Hyderabad,Telangana
17.4750526,78.6009854,Mint Township,Mint Township,Hyderabad,Telangana
17.4611766,78.6051307,Railway Colony,Railway Colony,Hyderabad,Telangana
17.4473499,78.3589746,Anjaiah Nagar,Anjaiah Nagar,Hyderabad,Telangana
17.4331364,78.3668158,Telecom Nagar,Telecom Nagar,Hyderabad,Telangana
17.4495419,78.3904478,Ayyappa Society Colony,Ayyappa Society Colony,Hyderabad,Telangana
17.45167,78.415421,Borabanda,Borabanda,Hyderabad,Telangana
17.4495464,78.4022018,Guttala Begumpet,Guttala Begumpet,Hyderabad,Telangana
17.4498731,78.4166881,Habeeb Fathima Nagar,Habeeb Fathima Nagar,Hyderabad,Telangana
17.4508058,78.3834535,HITEC City,HITEC City,Hyderabad,Telangana
17.4308362,78.4102882,Jubilee Hills,Jubilee Hills,Hyderabad,Telangana
17.4385198,78.3944107,Kavuri Hills,Kavuri Hills,Hyderabad,Telangana
17.4511799,78.4073731,Peddamma Nagar,Peddamma Nagar,Hyderabad,Telangana
17.4373128,78.4150472,Gayatri Hills,Gayatri Hills,Hyderabad,Telangana
17.4356725,78.41828,Hylam Colony,Hylam Colony,Hyderabad,Telangana
17.4456259,78.4186402,NSC Bose Nagar,NSC Bose Nagar,Hyderabad,Telangana
17.4487999,78.4356074,Erragadda,Erragadda,Hyderabad,Telangana
17.4330523,78.4246746,Krishna Nagar,Krishna Nagar,Hyderabad,Telangana
17.4386754,78.4390961,Madhura Nagar,Madhura Nagar,Hyderabad,Telangana
17.4350552,78.4360971,Padala Ramareddy Colony,Padala Ramareddy Colony,Hyderabad,Telangana
17.4358389,78.4231099,Police Colony,Police Colony,Hyderabad,Telangana
17.4334877,78.4305684,Prashant Nagar,Prashant Nagar,Hyderabad,Telangana
17.4452312,78.4449117,SR Nagar,SR Nagar,Hyderabad,Telangana
17.4522594,78.4446705,Sanath Nagar,Sanath Nagar,Hyderabad,Telangana
17.4402595,78.4451055,Srinivas Nagar,Srinivas Nagar,Hyderabad,Telangana
17.442681,78.4354451,Vengal Rao Nagar,Vengal Rao Nagar,Hyderabad,Telangana
17.4331269,78.4212974,Venkatagiri,Venkatagiri,Hyderabad,Telangana
17.4333135,78.4415476,Yellareddyguda,Yellareddyguda,Hyderabad,Telangana
17.4387499,78.4279866,Yousufguda,Yousufguda,Hyderabad,Telangana
17.4516287,78.4811209,Anna Nagar,Anna Nagar,Hyderabad,Telangana
17.4487925,78.4807561,Arjun Nagar,Arjun Nagar,Hyderabad,Telangana
17.4310869,78.4609841,BS Makta,BS Makta,Hyderabad,Telangana
17.4489143,78.4830907,Bolarum,Bolarum,Hyderabad,Telangana
17.4408926,78.4616772,Brahmanwadi,Brahmanwadi,Hyderabad,Telangana
17.4535775,78.4868846,Dattawadi,Dattawadi,Hyderabad,Telangana
17.4369339,78.4596162,Kundanbagh,Kundanbagh,Hyderabad,Telangana
17.4483053,78.4635833,Motilal Nehru Nagar,Motilal Nehru Nagar,Hyderabad,Telangana
17.4425252,78.4704161,Prakash Nagar,Prakash Nagar,Hyderabad,Telangana
17.4492486,78.4870866,Pratap Colony,Pratap Colony,Hyderabad,Telangana
17.4471569,78.4786038,Rasoolpura,Rasoolpura,Hyderabad,Telangana
17.4459214,78.4613033,Shyamlal Buildings,Shyamlal Buildings,Hyderabad,Telangana
17.4397094,78.4593791,Uma Nagar,Uma Nagar,Hyderabad,Telangana
17.4467567,78.4838203,Viman Nagar,Viman Nagar,Hyderabad,Telangana
17.4480122,78.4242031,AG Colony,AG Colony,Hyderabad,Telangana
17.4469233,78.4504513,Balkampet,Balkampet,Hyderabad,Telangana
17.4532496,78.4482165,Fateh Nagar,Fateh Nagar,Hyderabad,Telangana
17.4526549,78.4235034,Kalyan Nagar,Kalyan Nagar,Hyderabad,Telangana
17.4502697,78.4191336,MNR Puram,MNR Puram,Hyderabad,Telangana
17.4508069,78.422242,Moti Nagar,Moti Nagar,Hyderabad,Telangana
17.4555305,78.4420255,Shivaji Nagar,Shivaji Nagar,Hyderabad,Telangana
17.451559,78.4290446,Sultan Nagar,Sultan Nagar,Hyderabad,Telangana
17.4497502,78.4506526,Suprabhat Colony,Suprabhat Colony,Hyderabad,Telangana
17.4529103,78.5071161,Aswini Colony,Aswini Colony,Hyderabad,Telangana
17.4469418,78.5107535,East Marredpally,East Marredpally,Hyderabad,Telangana
17.4424103,78.5218414,Fateh Nagar,Fateh Nagar,Hyderabad,Telangana
17.445811,78.5279705,Fateh Nagar,Fateh Nagar,Hyderabad,Telangana
17.4482574,78.5331174,Fateh Nagar,Fateh Nagar,Hyderabad,Telangana
17.4472685,78.5264064,Gopal Nagar,Gopal Nagar,Hyderabad,Telangana
17.4331447,78.5298619,Lalaguda North,Lalaguda North,Hyderabad,Telangana
17.451259,78.5265519,Mallikarjuna Nagar,Mallikarjuna Nagar,Hyderabad,Telangana
17.4507936,78.5048972,Marredpally,Marredpally,Hyderabad,Telangana
17.4290496,78.5252424,Mettuguda,Mettuguda,Hyderabad,Telangana
17.4417163,78.5195135,Nandanar Nagar,Nandanar Nagar,Hyderabad,Telangana
17.4467683,78.5050064,Nehru Nagar,Nehru Nagar,Hyderabad,Telangana
17.4510018,78.4988955,Picket,Picket,Hyderabad,Telangana
17.4450129,78.5310987,Railway Colony,Railway Colony,Hyderabad,Telangana
17.4449088,78.5204956,Subash Nagar,Subash Nagar,Hyderabad,Telangana
17.4528756,78.5031513,Syndicate Bank Colony,Syndicate Bank Colony,Hyderabad,Telangana
17.443729,78.5121295,Tarakrama Nagar,Tarakrama Nagar,Hyderabad,Telangana
17.4495934,78.5154395,Trimurthy Colony,Trimurthy Colony,Hyderabad,Telangana
17.45121,78.5020964,West Marredpally,West Marredpally,Hyderabad,Telangana
17.4417398,78.5475568,Ambedkar Nagar,Ambedkar Nagar,Hyderabad,Telangana
17.44215,78.5671508,Annapurna Colony,Annapurna Colony,Hyderabad,Telangana
17.445382,78.5652082,Bhavani Nagar,Bhavani Nagar,Hyderabad,Telangana
17.4512269,78.5398352,Durga Nagar,Durga Nagar,Hyderabad,Telangana
17.43659,78.5711605,HCL Nagar,HCL Nagar,Hyderabad,Telangana
17.4310318,78.543481,Hanuman Nagar Colony,Hanuman Nagar Colony,Hyderabad,Telangana
17.4395123,78.5414124,Indira Nagar,Indira Nagar,Hyderabad,Telangana
17.4402975,78.5716963,KL Reddy Nagar,KL Reddy Nagar,Hyderabad,Telangana
17.4405722,78.5321477,Lalaguda,Lalaguda,Hyderabad,Telangana
17.4511764,78.5368997,Malkajgiri,Malkajgiri,Hyderabad,Telangana
17.4524567,78.5352209,Maruti Nagar,Maruti Nagar,Hyderabad,Telangana
17.4530431,78.5582441,Musi Nagar,Musi Nagar,Hyderabad,Telangana
17.4486664,78.5677884,NTR Nagar,NTR Nagar,Hyderabad,Telangana
17.4334996,78.5664247,Nacharam Industrial Area,Nacharam Industrial Area,Hyderabad,Telangana
17.4436547,78.541863,Prashanti Nagar,Prashanti Nagar,Hyderabad,Telangana
17.431149,78.5510181,Ram Reddy Colony,Ram Reddy Colony,Hyderabad,Telangana
17.4368969,78.5375062,Santhi Nagar,Santhi Nagar,Hyderabad,Telangana
17.4444865,78.5355493,Satya Reddy Colony,Satya Reddy Colony,Hyderabad,Telangana
17.4525351,78.5623404,Thirumala Nagar,Thirumala Nagar,Hyderabad,Telangana
17.4536681,78.5327426,Vani Nagar,Vani Nagar,Hyderabad,Telangana
17.4479673,78.5818227,Ashok Nagar,Ashok Nagar,Hyderabad,Telangana
17.4451921,78.5825057,Chandrapuri Colony,Chandrapuri Colony,Hyderabad,Telangana
17.4405369,78.5788551,Mallapur,Mallapur,Hyderabad,Telangana
17.439859,78.5738801,Nagalaxmi Nagar,Nagalaxmi Nagar,Hyderabad,Telangana
17.4506092,78.5825306,Nehru Nagar,Nehru Nagar,Hyderabad,Telangana
17.4450715,78.577219,Surya Nagar,Surya Nagar,Hyderabad,Telangana
17.4235174,78.3946164,BN Reddy Colony,BN Reddy Colony,Hyderabad,Telangana
17.4315806,78.3971784,CBI Colony,CBI Colony,Hyderabad,Telangana
17.419494,78.3798412,Chitrapuri Colony,Chitrapuri Colony,Hyderabad,Telangana
17.4116067,78.3840018,Janmabhoomi Colony,Janmabhoomi Colony,Hyderabad,Telangana
17.4149629,78.3708272,Janmabhoomi Colony,Janmabhoomi Colony,Hyderabad,Telangana
17.4172202,78.3656108,Khajaguda,Khajaguda,Hyderabad,Telangana
17.4225704,78.37887,Madhura Nagar Colony,Madhura Nagar Colony,Hyderabad,Telangana
17.4169044,78.398695,Nyaya Vihar,Nyaya Vihar,Hyderabad,Telangana
17.421479,78.4016482,Prashasan Nagar,Prashasan Nagar,Hyderabad,Telangana
17.4141743,78.3907158,Raidurg,Raidurg,Hyderabad,Telangana
17.4276762,78.3978043,Silent Valley Hills,Silent Valley Hills,Hyderabad,Telangana
17.4193641,78.3679258,Weaker Section Colony,Weaker Section Colony,Hyderabad,Telangana
17.4138031,78.3972025,Whisper Valley Colony,Whisper Valley Colony,Hyderabad,Telangana
17.4230862,78.4294655,BN Reddy Colony,BN Reddy Colony,Hyderabad,Telangana
17.4135701,78.4316659,Bhavani Nagar,Bhavani Nagar,Hyderabad,Telangana
17.4115794,78.4094296,Deen Dayal Nagar,Deen Dayal Nagar,Hyderabad,Telangana
17.4127418,78.4065246,Giani Zail Singh Nagar,Giani Zail Singh Nagar,Hyderabad,Telangana
17.4215256,78.4087407,Journalist Colony,Journalist Colony,Hyderabad,Telangana
17.4283777,78.4302433,Kamalapuri Colony,Kamalapuri Colony,Hyderabad,Telangana
17.4111027,78.4401236,Ministers Colony,Ministers Colony,Hyderabad,Telangana
17.4099635,78.431213,NBT Nagar,NBT Nagar,Hyderabad,Telangana
17.4236318,78.406941,Nandagiri Hills,Nandagiri Hills,Hyderabad,Telangana
17.4212681,78.4313632,Nandi Nagar,Nandi Nagar,Hyderabad,Telangana
17.431231,78.4337951,Srinagar Colony,Srinagar Colony,Hyderabad,Telangana
17.4113111,78.4061185,Tarakrama Nagar,Tarakrama Nagar,Hyderabad,Telangana
17.4111558,78.4263087,Venkateswara Colony,Venkateswara Colony,Hyderabad,Telangana
17.4131969,78.4537417,Anand Nagar,Anand Nagar,Hyderabad,Telangana
17.4096785,78.4570516,Chintal Basti,Chintal Basti,Hyderabad,Telangana
17.4245834,78.4500162,Dwarkapuri Colony,Dwarkapuri Colony,Hyderabad,Telangana
17.4183305,78.4537326,Irrum Manzil,Irrum Manzil,Hyderabad,Telangana
17.4152177,78.4440167,Gaffar Khan Colony,Gaffar Khan Colony,Hyderabad,Telangana
17.4142573,78.4419309,Gauri Shankar Nagar,Gauri Shankar Nagar,Hyderabad,Telangana
17.4219352,78.4395491,Green Valley,Green Valley,Hyderabad,Telangana
17.4220942,78.4636802,MS Makta,MS Makta,Hyderabad,Telangana
17.4275582,78.4471062,Nagarjuna Hills,Nagarjuna Hills,Hyderabad,Telangana
17.4093844,78.4466379,Sri Ram Nagar Colony,Sri Ram Nagar Colony,Hyderabad,Telangana
17.4185883,78.4423346,Vimal Nagar,Vimal Nagar,Hyderabad,Telangana
17.4090738,78.4866831,Aravinda Nagar,Aravinda Nagar,Hyderabad,Telangana
17.4201763,78.5081639,Bapu Nagar,Bapu Nagar,Hyderabad,Telangana
17.4286363,78.4969962,Boiguda,Boiguda,Hyderabad,Telangana
17.4315325,78.5071619,Chilkalguda,Chilkalguda,Hyderabad,Telangana
17.4180193,78.5049846,Dayara,Dayara,Hyderabad,Telangana
17.4094152,78.4800908,Gagan Mahal,Gagan Mahal,Hyderabad,Telangana
17.4123446,78.4899194,Gandhi Nagar,Gandhi Nagar,Hyderabad,Telangana
17.4128301,78.50734,Gemini Colony,Gemini Colony,Hyderabad,Telangana
17.409622,78.4910301,Jawahar Nagar,Jawahar Nagar,Hyderabad,Telangana
17.4279799,78.4901923,Jeera,Jeera,Hyderabad,Telangana
17.4162548,78.485716,Lower Tank Bund,Lower Tank Bund,Hyderabad,Telangana
17.4146753,78.5068215,Musheerabad,Musheerabad,Hyderabad,Telangana
17.4288453,78.5134584,Namala Gundu,Namala Gundu,Hyderabad,Telangana
17.4266232,78.5057671,Padma Rao Nagar,Padma Rao Nagar,Hyderabad,Telangana
17.4155855,78.5113023,Parsigutta,Parsigutta,Hyderabad,Telangana
17.4114232,78.5076081,Ram Nagar,Ram Nagar,Hyderabad,Telangana
17.4228249,78.5110752,Skandagiri,Skandagiri,Hyderabad,Telangana
17.4213133,78.5101544,Srinivasa Nagar,Srinivasa Nagar,Hyderabad,Telangana
17.4267266,78.5098294,Walker Town,Walker Town,Hyderabad,Telangana
17.4182415,78.5113365,Warasiguda,Warasiguda,Hyderabad,Telangana
17.41526,78.5014979,Zamistanpur,Zamistanpur,Hyderabad,Telangana
17.4095495,78.5130943,Adikmet,Adikmet,Hyderabad,Telangana
17.4286081,78.5489071,Karthikeya Nagar,Karthikeya Nagar,Hyderabad,Telangana
17.4175105,78.5169267,Boudha Nagar,Boudha Nagar,Hyderabad,Telangana
17.4114488,78.5453941,Brindavan Colony,Brindavan Colony,Hyderabad,Telangana
17.4228949,78.547949,HMT Nagar,HMT Nagar,Hyderabad,Telangana
17.4217003,78.5180844,Indira Nagar,Indira Nagar,Hyderabad,Telangana
17.4146865,78.5397653,Kakatiya Nagar,Kakatiya Nagar,Hyderabad,Telangana
17.4127491,78.5142121,Lalitha Nagar,Lalitha Nagar,Hyderabad,Telangana
17.4212052,78.5232341,Manikeshwari Nagar,Manikeshwari Nagar,Hyderabad,Telangana
17.4186669,78.5440368,Nagendra Nagar,Nagendra Nagar,Hyderabad,Telangana
17.425852,78.5220365,Ravindra Nagar,Ravindra Nagar,Hyderabad,Telangana
17.4120963,78.5435178,SS Nagar,SS Nagar,Hyderabad,Telangana
17.4261705,78.5454739,Snehapuri,Snehapuri,Hyderabad,Telangana
17.424976,78.516767,Sri Rayapatnam,Sri Rayapatnam,Hyderabad,Telangana
17.4145722,78.5455538,Vikrampuri,Vikrampuri,Hyderabad,Telangana
17.3942362,78.4183972,Akbarpura,Akbarpura,Hyderabad,Telangana
17.3985623,78.4079777,Aruna Colony,Aruna Colony,Hyderabad,Telangana
17.3915641,78.4337692,Ayodhya Nagar,Ayodhya Nagar,Hyderabad,Telangana
17.4033973,78.4068348,Aziz Bagh,Aziz Bagh,Hyderabad,Telangana
17.3963671,78.4184581,Balreddy Nagar,Balreddy Nagar,Hyderabad,Telangana
17.3916368,78.4019584,Banjara Darwaza,Banjara Darwaza,Hyderabad,Telangana
17.4047477,78.4104274,Brindavan Colony,Brindavan Colony,Hyderabad,Telangana
17.3903098,78.4151971,Dargah Nagar,Dargah Nagar,Hyderabad,Telangana
17.4025665,78.4148085,Deluxe Colony,Deluxe Colony,Hyderabad,Telangana
17.3970355,78.4117493,Hans Nagar Colony,Hans Nagar Colony,Hyderabad,Telangana
17.3945088,78.4259213,Kakatiya Nagar,Kakatiya Nagar,Hyderabad,Telangana
17.3978353,78.4139018,Neeraj Colony,Neeraj Colony,Hyderabad,Telangana
17.3934182,78.4321692,P&T Colony,P&T Colony,Hyderabad,Telangana
17.3907279,78.4294643,Padmanabha Nagar,Padmanabha Nagar,Hyderabad,Telangana
17.4018341,78.4037871,Arvind Nagar Colony,Arvind Nagar Colony,Hyderabad,Telangana
17.3898918,78.4013489,Resham Bagh,Resham Bagh,Hyderabad,Telangana
17.3937454,78.4289691,Rethibowli,Rethibowli,Hyderabad,Telangana
17.3896736,78.4066062,Risala Bazaar,Risala Bazaar,Hyderabad,Telangana
17.3946906,78.4221116,Salarjung Colony,Salarjung Colony,Hyderabad,Telangana
17.3988532,78.4030632,Samatha Colony,Samatha Colony,Hyderabad,Telangana
17.4055474,78.4320663,Syed Nagar,Syed Nagar,Hyderabad,Telangana
17.3962357,78.4047014,Vali Colony,Vali Colony,Hyderabad,Telangana
17.4083465,78.4242184,Venkateswara Colony,Venkateswara Colony,Hyderabad,Telangana
17.3983442,78.4209878,Yousufain Hills,Yousufain Hills,Hyderabad,Telangana
17.4137645,78.5679641,Adarsh Nagar,Adarsh Nagar,Hyderabad,Telangana
17.4116345,78.5718499,Amrutha Colony,Amrutha Colony,Hyderabad,Telangana
17.4142378,78.5724287,Balaji Hills Colony,Balaji Hills Colony,Hyderabad,Telangana
17.4200755,78.5827841,Boduppal,Boduppal,Hyderabad,Telangana
17.4183362,78.562408,Chilka Nagar,Chilka Nagar,Hyderabad,Telangana
17.4127784,78.5881995,East Hanuman Nagar,East Hanuman Nagar,Hyderabad,Telangana
17.4128967,78.5837349,Hanuman Nagar Colony,Hanuman Nagar Colony,Hyderabad,Telangana
17.4188399,78.5668911,New Hema Nagar,New Hema Nagar,Hyderabad,Telangana
17.4145534,78.5576293,Jaya Raghavendra Nagar,Jaya Raghavendra Nagar,Hyderabad,Telangana
17.4242958,78.5803865,Jyothi Nagar,Jyothi Nagar,Hyderabad,Telangana
17.4110091,78.556742,Kalyan Puri,Kalyan Puri,Hyderabad,Telangana
17.4146125,78.5621766,Kummari Kunta,Kummari Kunta,Hyderabad,Telangana
17.4293838,78.5822881,Maruthi Nagar,Maruthi Nagar,Hyderabad,Telangana
17.4348266,78.5781955,Padmavathi Colony,Padmavathi Colony,Hyderabad,Telangana
17.4212588,78.5779474,Sai Divya Colony,Sai Divya Colony,Hyderabad,Telangana
17.4107272,78.5658971,Sai Ganesh Nagar,Sai Ganesh Nagar,Hyderabad,Telangana
17.4164861,78.5860499,Sri Lakshmi Nagar Colony,Sri Lakshmi Nagar Colony,Hyderabad,Telangana
17.40911,78.5741236,Srinivasa Colony,Srinivasa Colony,Hyderabad,Telangana
17.4171896,78.5813168,Srinivasa Nagar Colony,Srinivasa Nagar Colony,Hyderabad,Telangana
17.4182611,78.5714779,Surya Hills,Surya Hills,Hyderabad,Telangana
17.391189,78.3886329,Alijapur,Alijapur,Hyderabad,Telangana
17.3940158,78.3717906,Alkapur Township,Alkapur Township,Hyderabad,Telangana
17.3889345,78.3864847,Baba Colony,Baba Colony,Hyderabad,Telangana
17.3931678,78.3833856,Bharat Nagar,Bharat Nagar,Hyderabad,Telangana
17.3995885,78.3961654,Gulshan Colony,Gulshan Colony,Hyderabad,Telangana
17.3986193,78.3906642,Jaihind Nagar Colony,Jaihind Nagar Colony,Hyderabad,Telangana
17.4037073,78.3766148,Manikonda,Manikonda,Hyderabad,Telangana
17.3915187,78.3598924,Narsingi,Narsingi,Hyderabad,Telangana
17.3915525,78.375176,Neknampur,Neknampur,Hyderabad,Telangana
17.4037027,78.3934473,OU Staff Colony,OU Staff Colony,Hyderabad,Telangana
17.3959138,78.3756838,Puppalguda,Puppalguda,Hyderabad,Telangana
17.4002346,78.3792385,Secretariat Employees Colony,Secretariat Employees Colony,Hyderabad,Telangana
17.4057955,78.4006536,Shaikpet,Shaikpet,Hyderabad,Telangana
17.4003961,78.3862208,Srinagar Colony,Srinagar Colony,Hyderabad,Telangana
17.4024036,78.3884239,Tana shah Nagar,Tana shah Nagar,Hyderabad,Telangana
17.3998771,78.4580506,AC Guards,AC Guards,Hyderabad,Telangana
17.4058387,78.4711355,Adarsh Nagar,Adarsh Nagar,Hyderabad,Telangana
17.389178,78.4652731,Aghapura,Aghapura,Hyderabad,Telangana
17.404066,78.4442286,Ahmed Nagar,Ahmed Nagar,Hyderabad,Telangana
17.3932822,78.4633303,Bazaar Ghat,Bazaar Ghat,Hyderabad,Telangana
17.4061888,78.4449701,Bhola Nagar,Bhola Nagar,Hyderabad,Telangana
17.4025943,78.4457413,Ex Service Men Colony,Ex Service Men Colony,Hyderabad,Telangana
17.3990109,78.4732638,Fateh Maidan,Fateh Maidan,Hyderabad,Telangana
17.3879203,78.4371165,Gudimalkapur,Gudimalkapur,Hyderabad,Telangana
17.3885063,78.4598926,Habeeb Nagar,Habeeb Nagar,Hyderabad,Telangana
17.4043491,78.4720803,Hill Fort,Hill Fort,Hyderabad,Telangana
17.397111,78.4447655,Humayun Nagar,Humayun Nagar,Hyderabad,Telangana
17.3920529,78.4513242,Indira Nagar,Indira Nagar,Hyderabad,Telangana
17.405368,78.4599489,Lakdi-ka-pul,Lakdi-ka-pul,Hyderabad,Telangana
